Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ImageLeft,Spreadsheet: ImageRight,Spreadsheet: ImageCentre,Spreadsheet: TextLeft,Spreadsheet: TextRight,Spreadsheet: TextCentre,Spreadsheet: Answer,Spreadsheet: OrLeft,Spreadsheet: OrRight,Spreadsheet: metadata,Spreadsheet: metadata2,Spreadsheet: randomize_superBlock,Manipulation: Spreadsheet
539,1689094056015,11/07/2023 16:47:36,1689079656015,-4,11/07/2023 08:47:36,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,251,trials,Screen 2,vtanvj,2,continue,,666.5620000000345,666.5620000000345,666.5620000000345,666.5620000000345,666.5620000000345,666.5620000000345,1,666.5620000000345,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,9,af00009_fg.png,wf00009_fg.png,wf00009_fg.png,Weak,Strong,,right,or,or,incongruent,incon_Str,,
540,1689094056700,11/07/2023 16:47:36,1689079656700,-4,11/07/2023 08:47:36,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,252,trials,Screen 1,9h6dqb,1,response,right,685.6189999880735,683.2090000000317,685.6189999880735,685.6189999880735,683.2090000000317,685.6189999880735,1,685.6189999880735,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,9,af00009_fg.png,wf00009_fg.png,blank.png,Weak,Strong,Athletic,right,or,or,incongruent,incon_Str,,
541,1689094057865,11/07/2023 16:47:37,1689079657865,-4,11/07/2023 08:47:37,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,252,trials,Screen 2,vtanvj,2,continue,,666.5999999999767,666.5999999999767,666.5999999999767,666.5999999999767,666.5999999999767,666.5999999999767,1,666.5999999999767,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,9,af00009_fg.png,wf00009_fg.png,blank.png,Weak,Strong,Athletic,right,or,or,incongruent,incon_Str,,
542,1689094058483,11/07/2023 16:47:38,1689079658483,-4,11/07/2023 08:47:38,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,253,trials,Screen 1,9h6dqb,1,response,right,619.1929999999702,616.4719999999506,619.1929999999702,619.1929999999702,616.4719999999506,619.1929999999702,1,619.1929999999702,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,9,af00009_fg.png,wf00009_fg.png,blank.png,Weak,Strong,Tough,right,or,or,incongruent,incon_Str,,
543,1689094059648,11/07/2023 16:47:39,1689079659648,-4,11/07/2023 08:47:39,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,253,trials,Screen 2,vtanvj,2,continue,,666.5140000000829,666.5140000000829,666.5140000000829,666.5140000000829,666.5140000000829,666.5140000000829,1,666.5140000000829,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,9,af00009_fg.png,wf00009_fg.png,blank.png,Weak,Strong,Tough,right,or,or,incongruent,incon_Str,,
544,1689094060202,11/07/2023 16:47:40,1689079660202,-4,11/07/2023 08:47:40,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,254,trials,Screen 1,9h6dqb,1,response,left,554.8879999880446,549.9189999999944,554.8879999880446,554.8879999880446,549.9189999999944,554.8879999880446,1,554.8879999880446,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,9,af00009_fg.png,wf00009_fg.png,am00008_fg.png,Weak,Strong,,left,or,or,incongruent,incon_Str,,
545,1689094061364,11/07/2023 16:47:41,1689079661364,-4,11/07/2023 08:47:41,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,254,trials,Screen 2,vtanvj,2,continue,,666.5250000000233,666.5250000000233,666.5250000000233,666.5250000000233,666.5250000000233,666.5250000000233,1,666.5250000000233,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,9,af00009_fg.png,wf00009_fg.png,am00008_fg.png,Weak,Strong,,left,or,or,incongruent,incon_Str,,
546,1689094062109,11/07/2023 16:47:42,1689079662109,-4,11/07/2023 08:47:42,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,255,trials,Screen 1,9h6dqb,1,response,right,745.5069999881089,733.1260000000475,745.5069999881089,745.5069999881089,733.1260000000475,745.5069999881089,1,745.5069999881089,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,9,af00009_fg.png,wf00009_fg.png,blank.png,Weak,Strong,Solid,right,or,or,incongruent,incon_Str,,
547,1689094063264,11/07/2023 16:47:43,1689079663264,-4,11/07/2023 08:47:43,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,255,trials,Screen 2,vtanvj,2,continue,,666.5860000000102,666.5860000000102,666.5860000000102,666.5860000000102,666.5860000000102,666.5860000000102,1,666.5860000000102,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,9,af00009_fg.png,wf00009_fg.png,blank.png,Weak,Strong,Solid,right,or,or,incongruent,incon_Str,,
548,1689094063843,11/07/2023 16:47:43,1689079663843,-4,11/07/2023 08:47:43,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,256,trials,Screen 1,9h6dqb,1,response,left,579.5879999999888,566.5400000000373,579.5879999999888,579.5879999999888,566.5400000000373,579.5879999999888,1,579.5879999999888,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,9,af00009_fg.png,wf00009_fg.png,blank.png,Weak,Strong,Soft,left,or,or,incongruent,incon_Str,,
549,1689094064997,11/07/2023 16:47:44,1689079664997,-4,11/07/2023 08:47:44,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,256,trials,Screen 2,vtanvj,2,continue,,666.4749999999767,666.4749999999767,666.4749999999767,666.4749999999767,666.4749999999767,666.4749999999767,1,666.4749999999767,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,9,af00009_fg.png,wf00009_fg.png,blank.png,Weak,Strong,Soft,left,or,or,incongruent,incon_Str,,
550,1689094065569,11/07/2023 16:47:45,1689079665569,-4,11/07/2023 08:47:45,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,257,trials,Screen 1,9h6dqb,1,response,left,572.336999988067,566.6049999999814,572.336999988067,572.336999988067,566.6049999999814,572.336999988067,1,572.336999988067,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,9,af00009_fg.png,wf00009_fg.png,am00011_fg.png,Weak,Strong,,left,or,or,incongruent,incon_Str,,
551,1689094066730,11/07/2023 16:47:46,1689079666730,-4,11/07/2023 08:47:46,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,257,trials,Screen 2,vtanvj,2,continue,,666.3819999999832,666.3819999999832,666.3819999999832,666.3819999999832,666.3819999999832,666.3819999999832,1,666.3819999999832,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,9,af00009_fg.png,wf00009_fg.png,am00011_fg.png,Weak,Strong,,left,or,or,incongruent,incon_Str,,
552,1689094067397,11/07/2023 16:47:47,1689079667397,-4,11/07/2023 08:47:47,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,258,trials,Screen 1,9h6dqb,1,response,right,668.2060000000056,666.5920000000624,668.2060000000056,668.2060000000056,666.5920000000624,668.2060000000056,1,668.2060000000056,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,9,af00009_fg.png,wf00009_fg.png,blank.png,Weak,Strong,Powerful,right,or,or,incongruent,incon_Str,,
553,1689094068563,11/07/2023 16:47:48,1689079668563,-4,11/07/2023 08:47:48,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,258,trials,Screen 2,vtanvj,2,continue,,666.5380000000587,666.5380000000587,666.5380000000587,666.5380000000587,666.5380000000587,666.5380000000587,1,666.5380000000587,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,9,af00009_fg.png,wf00009_fg.png,blank.png,Weak,Strong,Powerful,right,or,or,incongruent,incon_Str,,
554,1689094069175,11/07/2023 16:47:49,1689079669175,-4,11/07/2023 08:47:49,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,259,trials,Screen 1,9h6dqb,1,response,left,612.8139999969862,599.9490000000224,612.8139999969862,612.8139999969862,599.9490000000224,612.8139999969862,0,612.8139999969862,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,9,af00009_fg.png,wf00009_fg.png,wm00003_fg.png,Weak,Strong,,right,or,or,incongruent,incon_Str,,
555,1689094070329,11/07/2023 16:47:50,1689079670329,-4,11/07/2023 08:47:50,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,259,trials,Screen 2,vtanvj,2,continue,,666.4379999999655,666.4379999999655,666.4379999999655,666.4379999999655,666.4379999999655,666.4379999999655,1,666.4379999999655,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,9,af00009_fg.png,wf00009_fg.png,wm00003_fg.png,Weak,Strong,,right,or,or,incongruent,incon_Str,,
556,1689094071005,11/07/2023 16:47:51,1689079671005,-4,11/07/2023 08:47:51,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,260,trials,Screen 1,9h6dqb,1,response,right,676.0399999970105,666.7020000000484,676.0399999970105,676.0399999970105,666.7020000000484,676.0399999970105,1,676.0399999970105,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,9,af00009_fg.png,wf00009_fg.png,blank.png,Weak,Strong,Muscly,right,or,or,incongruent,incon_Str,,
557,1689094072162,11/07/2023 16:47:52,1689079672162,-4,11/07/2023 08:47:52,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,260,trials,Screen 2,vtanvj,2,continue,,666.4139999999898,666.4139999999898,666.4139999999898,666.4139999999898,666.4139999999898,666.4139999999898,1,666.4139999999898,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,9,af00009_fg.png,wf00009_fg.png,blank.png,Weak,Strong,Muscly,right,or,or,incongruent,incon_Str,,
558,1689094072768,11/07/2023 16:47:52,1689079672768,-4,11/07/2023 08:47:52,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,261,trials,Screen 1,9h6dqb,1,response,right,606.3809999880614,600.0520000000251,606.3809999880614,606.3809999880614,600.0520000000251,606.3809999880614,1,606.3809999880614,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,9,af00009_fg.png,wf00009_fg.png,blank.png,Weak,Strong,Brawny,right,or,or,incongruent,incon_Str,,
559,1689094073929,11/07/2023 16:47:53,1689079673929,-4,11/07/2023 08:47:53,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,261,trials,Screen 2,vtanvj,2,continue,,666.5259999999544,666.5259999999544,666.5259999999544,666.5259999999544,666.5259999999544,666.5259999999544,1,666.5259999999544,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,9,af00009_fg.png,wf00009_fg.png,blank.png,Weak,Strong,Brawny,right,or,or,incongruent,incon_Str,,
560,1689094074518,11/07/2023 16:47:54,1689079674518,-4,11/07/2023 08:47:54,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,262,trials,Screen 1,9h6dqb,1,response,right,589.4869999970542,583.1030000000028,589.4869999970542,589.4869999970542,583.1030000000028,589.4869999970542,1,589.4869999970542,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,9,af00009_fg.png,wf00009_fg.png,wm00001_fg.png,Weak,Strong,,right,or,or,incongruent,incon_Str,,
561,1689094075678,11/07/2023 16:47:55,1689079675678,-4,11/07/2023 08:47:55,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,262,trials,Screen 2,vtanvj,2,continue,,666.6210000000428,666.6210000000428,666.6210000000428,666.6210000000428,666.6210000000428,666.6210000000428,1,666.6210000000428,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,9,af00009_fg.png,wf00009_fg.png,wm00001_fg.png,Weak,Strong,,right,or,or,incongruent,incon_Str,,
562,1689094076200,11/07/2023 16:47:56,1689079676200,-4,11/07/2023 08:47:56,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,263,trials,Screen 1,9h6dqb,1,response,left,522.4089999910211,516.3819999999832,522.4089999910211,522.4089999910211,516.3819999999832,522.4089999910211,1,522.4089999910211,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,9,af00009_fg.png,wf00009_fg.png,blank.png,Weak,Strong,Feeble,left,or,or,incongruent,incon_Str,,
563,1689094077344,11/07/2023 16:47:57,1689079677344,-4,11/07/2023 08:47:57,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,263,trials,Screen 2,vtanvj,2,continue,,575.9850000001024,575.9850000001024,575.9850000001024,575.9850000001024,575.9850000001024,575.9850000001024,1,575.9850000001024,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,9,af00009_fg.png,wf00009_fg.png,blank.png,Weak,Strong,Feeble,left,or,or,incongruent,incon_Str,,
564,1689094077872,11/07/2023 16:47:57,1689079677872,-4,11/07/2023 08:47:57,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,264,trials,Screen 1,9h6dqb,1,response,left,527.4979999880306,516.7239999999292,527.4979999880306,527.4979999880306,516.7239999999292,527.4979999880306,1,527.4979999880306,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,9,af00009_fg.png,wf00009_fg.png,af00001_fg.png,Weak,Strong,,left,or,or,incongruent,incon_Str,,
565,1689094079028,11/07/2023 16:47:59,1689079679028,-4,11/07/2023 08:47:59,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,264,trials,Screen 2,vtanvj,2,continue,,666.5670000000391,666.5670000000391,666.5670000000391,666.5670000000391,666.5670000000391,666.5670000000391,1,666.5670000000391,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,9,af00009_fg.png,wf00009_fg.png,af00001_fg.png,Weak,Strong,,left,or,or,incongruent,incon_Str,,
566,1689094079869,11/07/2023 16:47:59,1689079679869,-4,11/07/2023 08:47:59,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,265,trials,Screen 1,9h6dqb,1,response,right,841.2389999880688,833.0420000000158,841.2389999880688,841.2389999880688,833.0420000000158,841.2389999880688,1,841.2389999880688,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,9,af00009_fg.png,wf00009_fg.png,wf00006_fg.png,Weak,Strong,,right,or,or,incongruent,incon_Str,,
567,1689094081028,11/07/2023 16:48:01,1689079681028,-4,11/07/2023 08:48:01,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,265,trials,Screen 2,vtanvj,2,continue,,666.5680000000866,666.5680000000866,666.5680000000866,666.5680000000866,666.5680000000866,666.5680000000866,1,666.5680000000866,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,9,af00009_fg.png,wf00009_fg.png,wf00006_fg.png,Weak,Strong,,right,or,or,incongruent,incon_Str,,
568,1689094081665,11/07/2023 16:48:01,1689079681665,-4,11/07/2023 08:48:01,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,266,trials,Screen 1,9h6dqb,1,response,right,638.2669999910286,633.2399999999907,638.2669999910286,638.2669999910286,633.2399999999907,638.2669999910286,1,638.2669999910286,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,9,af00009_fg.png,wf00009_fg.png,blank.png,Weak,Strong,Burly,right,or,or,incongruent,incon_Str,,
569,1689094082827,11/07/2023 16:48:02,1689079682827,-4,11/07/2023 08:48:02,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,266,trials,Screen 2,vtanvj,2,continue,,666.4860000000335,666.4860000000335,666.4860000000335,666.4860000000335,666.4860000000335,666.4860000000335,1,666.4860000000335,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,9,af00009_fg.png,wf00009_fg.png,blank.png,Weak,Strong,Burly,right,or,or,incongruent,incon_Str,,
570,1689094083395,11/07/2023 16:48:03,1689079683395,-4,11/07/2023 08:48:03,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,267,trials,Screen 1,9h6dqb,1,response,left,568.5449999970151,566.4719999999506,568.5449999970151,568.5449999970151,566.4719999999506,568.5449999970151,1,568.5449999970151,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,9,af00009_fg.png,wf00009_fg.png,am00003_fg.png,Weak,Strong,,left,or,or,incongruent,incon_Str,,
571,1689094084560,11/07/2023 16:48:04,1689079684560,-4,11/07/2023 08:48:04,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,267,trials,Screen 2,vtanvj,2,continue,,666.4789999999339,666.4789999999339,666.4789999999339,666.4789999999339,666.4789999999339,666.4789999999339,1,666.4789999999339,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,9,af00009_fg.png,wf00009_fg.png,am00003_fg.png,Weak,Strong,,left,or,or,incongruent,incon_Str,,
572,1689094085396,11/07/2023 16:48:05,1689079685396,-4,11/07/2023 08:48:05,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,268,trials,Screen 1,9h6dqb,1,response,left,836.1600000000326,833.2460000000428,836.1600000000326,836.1600000000326,833.2460000000428,836.1600000000326,1,836.1600000000326,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,9,af00009_fg.png,wf00009_fg.png,blank.png,Weak,Strong,Fragile,left,or,or,incongruent,incon_Str,,
573,1689094086560,11/07/2023 16:48:06,1689079686560,-4,11/07/2023 08:48:06,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,268,trials,Screen 2,vtanvj,2,continue,,666.6429999999236,666.6429999999236,666.6429999999236,666.6429999999236,666.6429999999236,666.6429999999236,1,666.6429999999236,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,9,af00009_fg.png,wf00009_fg.png,blank.png,Weak,Strong,Fragile,left,or,or,incongruent,incon_Str,,
574,1689094087082,11/07/2023 16:48:07,1689079687082,-4,11/07/2023 08:48:07,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,269,trials,Screen 1,9h6dqb,1,response,left,522.1489999970654,516.3670000000857,522.1489999970654,522.1489999970654,516.3670000000857,522.1489999970654,1,522.1489999970654,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,9,af00009_fg.png,wf00009_fg.png,af00002_fg.png,Weak,Strong,,left,or,or,incongruent,incon_Str,,
